Place ID,Name,Latitude,Longitude,Address,County,Tags,Rating
2316,Government Buildings,53.3393729,-6.254133899999999,", Dublin City, D02 R583",Dublin,Activity,3.9
2317,Gowran Park Racecourse,52.6198333,-7.069867400000001,"Mill Rd, Gowran Demesne, , ",Kilkenny,"Activity,Experience,Race Course,Venue,Sports Venues",4.5
2318,GPO Museum,53.34955240000001,-6.2605065,"O'Connell Street Lower, North City, Dublin, D01 F5P2",Dublin,"Activity,Attraction,Museums and Attraction",4.6
2319,Graham Reid Design,54.22364229201422,-8.378026815136764,", Dromore, ",Sligo,"Activity,Experience,Craft,Shopping,Learning,Activity Operator",5.0
2320,Graiguecullen Swimming Pool,52.8355108,-6.9400928,"The Numbers, Graigue, Carlow, , ",Carlow,"Activity,Experience,Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Activity Operator",4.5
2321,Gran Grans Foods,53.2114783,-8.8706527,"An post building, Main Street, Killeely More, Kilcolgan, H91 Y4C6",Galway,"Activity,Experience,Craft,Shopping,Learning,Shopping Centres and Department Store,Artisan,Food and Drink,Restaurant,Cafe,Local Produce,Food Shops ,Tour",4.8
2322,Granagh Castle,52.28250999999999,-7.162740000000001,"Granny, Grannagh Castle, , ",Kilkenny,"Activity,Experience,Castle,Attraction,Historic Houses and Castle,Ruins",4.4
2323,Granard Motte and Bailey,53.77546599999999,-7.500683,"Church St, Granard, ",Longford,"Activity,Experience,Ruins,Attraction,Historic Houses and Castle",4.5
2324,Grand Canal Greenway Bike Hire,53.2489518,-6.665016700000001,"3 Grand Canal Stores, Sallins, W91 HYV5",Kildare,"Activity,Experience,Cycling,Activity Operator,Bike Rental",4.9
2325,Grange Beach,52.19819510000001,-6.829830899999999,"14 Grange Ct, Grange, ",Wexford,"Activity,Experience,Kitesurfing,Windsurfing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Walking ,Walking,Attraction,Beach,Nature and Wildlife",4.4
2326,Grange Castle Golf Club,53.3153272,-6.4326097,"New Nangor Road, Clondalkin, D22 WY66",Dublin,"Activity,Golf",4.4
2327,Grange Golf Club,53.28164959999999,-6.2823638,"16 Whitechurch Rd, Rathfarnham, D14 A2C1",Dublin,"Activity,Golf",4.6
2328,Grangecon Café and Foodstore,53.170164639483545,-6.532734032333565,"Kilbride Road, Blessington, ",Wicklow,"Activity,Food and Drink,Experience,Cafe,Food Shops ,Shopping",4.8
2329,Granuaile Visitor Centre,53.763985,-9.809611,", Louisburgh, ",Mayo,"Activity,Experience,Attraction,Museums and Attraction",5.0
2330,Granvilles Bar & Grill,51.9050082,-8.960764500000002,"Castle St, Maghereen, Macroom, ",Cork,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.7
2331,Graphic Studio Gallery,53.344994,-6.262272999999999,"8a Cope St, Temple Bar, Dublin, ",Dublin,"Activity,Art Gallery,Attraction",4.5
2332,Grassroutes,55.05011500000001,-7.8333462,"Craoibhin Community Enterprise Centre, Currin, Letterkenny, ",Donegal,"Activity,Experience,Cycling,Activity Operator,Bike Rental,Tour",5.0
2333,Graune Pet Farm & Play Centre,53.7281956,-8.763468899999998,"Corraun, , F35 FX06",Mayo,"Activity,Experience,Visitor Farm,Attraction",4.6
2334,Drumcliffe Church and Grave of W.B Yeats,54.326287,-8.493269,"Drumcliffe Parish Church, Drumcliffe, ",Sligo,"Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Literary Ireland,Tour",4.5
2335,Gravity Climbing Centre,53.33575399999999,-6.323554,"6a, Goldenbridge Industrial Estate, Inchicore, ",Dublin,"Activity,Climbing,Activity Operator",4.8
2336,Great Escape Rooms,53.2738495,-9.0534686,"27 Abbeygate Street Upper, Galway City, H91 TN66",Galway,"Activity,Experience,Activity Operator",4.8
2337,Great Escape Waterford,52.2621875,-7.1151447,"15-16 O'Connell St, , X91 AP84",Waterford,"Activity,Experience,Activity Operator",4.5
2338,The Famine Graveyard,53.951074,-8.084423100000002,"Unnamed Road, Lisnabrack, Carrick-On-Shannon, , ",Leitrim,"Activity,Experience",4.5
2339,Great Island Car Rentals,51.847901,-8.319403,", Rushbrooke, ",Cork,"Activity,Experience,Transport,Coach,Road",3.7
2340,Great Lighthouses of Ireland ,53.296741,-6.139117999999999,"Commissioners of Irish Lights Headquarters, Dun Laoghaire, Dún Laoghaire, ",Dublin,"Activity,Experience",4.7
2341,Great Outdoors,53.3419785,-6.2651026,"53-54 South Great George's Street, , D02 X208",Dublin,"Activity,Shopping,Food Shops ",4.0
2342,Great Sugar Loaf Mountain,53.152,-6.151,", Kilmacanogue, ",Wicklow,"Activity,Experience,Walking ,Walking,Natural Landscape,Attraction,Nature and Wildlife",4.8
2343,Great Western Greenway,53.8121723,-9.5309821,"Great Western Greenway, Attireesh, , ",Mayo,"Activity,Experience,Cycling,Walking ,Walking",4.4
2344,Greek Orthodox Church,53.3497266,-6.2897399,"Greek Orthodox Church of the Annunciation, 46 Arbour Hill, Stoneybatter, Dublin, D07 C958",Dublin,"Activity,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery",4.7
2345,Green Acres Restaurant and Gallery,52.3413346,-6.463991200000001,"2 Lower george's St, Selskar St, Ferrybank South, , Y35 RW7C",Wexford,"Activity,Food and Drink,Experience,Restaurant,Art Gallery,Attraction,Shopping,Artisan,Cafe,Local Produce,Food Shops ",4.4
2346,Green Gallery,53.33994299999999,-6.262436999999999,"Top Floor Stephen's Green Centre, Dublin, ",Dublin,"Activity,Art Gallery,Attraction",4.7
2347,Green Golf Ball,53.4699772,-6.2160044,"Balheary Demesne, Swords, K67 V1W8",Dublin,"Activity,Golf,Activity Operator",4.579660084723602
2348,Green Marble Tours,53.3375837524118,-9.18077272916839,", Moycullen, ",Galway,"Activity,Experience,Cycling,Activity Operator,Tour",5.0
2349,Green’s Berry Farm Market,52.7107644,-6.258835200000001,"Tinnock House, Ballydermot, Gorey, Y25 AW68",Wexford,"Activity,Experience,Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops ",4.5
2350,Green’s Berry Farm Shop,52.71113279999999,-6.258564,"Tinnock House, Ballydermot, Gorey, Y25 AW68",Wexford,"Activity,Experience,Shopping,Shopping Centres and Department Store,Cafe,Food and Drink,Food Shops ",4.5
2351,Green Wood Chairs,51.550712,-9.306467,"The Wooden House, Rossnagoose, Skibbereen, ",Cork,"Activity,Experience,Craft,Shopping,Learning,Activity Operator",4.7
2352,Greenacres Art Centre,52.34143476775294,-6.4640300932541095,"Selskar, Wexford Town, ",Wexford,"Activity,Experience,Craft,Shopping,Art Gallery,Attraction,Venue,Comedy,Music,Activity Operator",4.4
2353,GreenAer,53.3443424,-6.2485083,"12a Magennis Pl, Pearse St, , D02 P654",Dublin,"Activity,Shopping,Shopping Centres and Department Store",4.7
2354,GreenAer Cork,51.8951791,-8.4506867,"Unit 1, Celtic Park, Monahan Rd, Ballintemple, , T12 A37W",Cork,Activity Experience Cycling Activity Operator Bike Rental,4.7
2355,Greenan Maze,52.9157842,-6.305268000000001,"Ballinanty, Greenan, , A67 D789",Wicklow,"Activity,Experience,Activity Operator,Visitor Farm,Attraction,Cafe,Food and Drink,Nature and Wildlife,Food Shops ,Shopping",4.5
2356,Greencastle Golf Club,55.2104381,-6.956520200000001,"11, Ballyboes, Greencastle, ",Donegal,"Golf Course,Activity,Experience,Golf,Food and Drink,Restaurant",4.7
2357,Greencastle Marina ,55.203361,-6.987547799999999,"Eleven Ballyboes, Greencastle, ",Donegal,"Activity,Experience,Cruising,Sailing,Activity Operator,Marina,Venue",4.4
2358,Greenes Restaurant at Hotel Isaacs Cork,51.9015948,-8.468100300000001,"48 MacCurtain Street, Victorian Quarter, , T23 F6EK",Cork,"Activity,Food and Drink,Experience,Restaurant,Seafood,Vegetarian",4.6
2359,Greenfort,55.1344045051045,-7.6538863498273,", Kerrykeel, ",Donegal,"Activity,Experience,Gardening,Nature and Wildlife,Gardens,Attraction,Garden",4.498127674750356
2360,Greenlane Gallery,52.139579,-10.270908,"Holyground, Dingle, ",Kerry,"Activity,Experience,Craft,Shopping,Learning,Art Gallery,Attraction,Food Shops ",4.5
2361,Greenore Golf Club,54.03136199999999,-6.1361271,"Greenore Village, Greenore, ",Louth,"Golf Course,Activity,Experience,Golf,Driving Range,General,Golf Driving Range,Venue,Sports Venues,Food and Drink,Restaurant,Activity Operator",4.5
2362,Greens & Co.,53.27037760152521,-9.05897562392522,"4 Henry Street, West End, Galway City, ",Galway,"Activity,Food and Drink,Experience,Restaurant,Vegan,Vegetarian",4.8
2363,Greenseascape Tour Guiding,52.8439049,-8.9817324,", , ",Clare,"Activity,Experience,Walking ,Walking,Activity Operator,Tour",4.498127674750356
2364,Greenway Bicycle Hire,53.88468200000001,-9.5461099,"Main St, Carrowbaun, Newport, ",Mayo,"Activity,Experience,Cycling,Activity Operator,Bike Rental",4.9
2365,Greenway Equestrian ,52.2384829,-7.2761736,"Cullenagh, Kilmeaden, X91 WF68",Waterford,"Activity,Horse Riding,Equestrian,Activity Operator",4.6
2366,Greenway Lane art studio-café,53.9049883,-9.613749499999996,"Greenway Lane art studio-cafe, Derrycooldrim, Newport, ",Mayo,"Activity,Experience,Craft,Shopping,Learning,Activity Operator,Cafe,Food and Drink",5.0
2367,Greta's Herbs,52.1524334,-10.0375747,"Ballintermon, Annascaul, V92 XR6C",Kerry,"Activity,Experience,Gardening,Nature and Wildlife,Learning,Food Shops ,Shopping",4.1
2368,Grey Heron West Cork,51.7456997,-8.7355624,"15 Bridge St, Cloghmacsimon, Bandon, P72 H966",Cork,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",4.8
2369,Greystones South Beach,53.14451330000001,-6.059931300000001,", , ",Dublin,"Activity,Experience,Attraction,Beach",4.7
2370,Greystones Golf Club,53.1389771,-6.0737858,"Burnaby Estate, Whitshed Rd, Killincarrig, Greystones, ",Wicklow,"Golf Course,Activity,Experience,Golf,Food and Drink,Restaurant,Activity Operator",4.5
2371,Grianán of Aileach,55.02380989999999,-7.427805899999999,"Carrowreagh, Inishowen, ",Donegal,Activity Experience Ruins Attraction Historic Houses and Castle,4.498127674750356
2372,Griffith Park,53.3701093,-6.2621148,", Dublin City, ",Dublin,"Activity,Public Park,Nature and Wildlife",4.7
2373,Grogan's Castle Lounge,53.3422396,-6.262618100000001,"15 William St S, Dublin, D02 H336",Dublin,"Activity,Food and Drink,Pubs and Bar",4.6
2374,Grogan's of Glasson,53.4707826,-7.863777200000001,"Glassan, Glasson, ",Westmeath,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.6
2375,Ground & Co.,53.2598955,-9.0743756,"Aquarium Building, Salthill, ",Galway,"Activity,Food and Drink,Cafe,Local Produce,Restaurant,Vegetarian",4.5
2376,Grow HQ,52.2463536,-7.0797693,"Farronshoneen, Dunmore Road, , ",Waterford,"Activity,Food and Drink,Experience,Cafe",4.6
2377,GUI National Golf Academy,53.38668176914808,-6.558804031738305,"Carton Demesne, Maynooth, ",Kildare,"Activity,Experience,Golf,Learning,Activity Operator",4.8
2378,Guided Tour of Maynooth College,53.38048324133633,-6.594274616949406,"St. Patrick’s College, Maynooth, ",Kildare,"Activity,Experience,Activity Operator,Tour",4.6
2379,Guided Tour of Rosses Point,54.3059945,-8.5652251,"Rosses Upper, Rosses Point, ",Sligo,"Activity,Experience,Walking ,Walking,Activity Operator,Tour",4.8
2380,Guided Tours Of Olde Youghal,51.9542704,-7.8471707,", Youghal, ",Cork,"Activity,Experience,Walking ,Walking,Activity Operator,Tour",4.7
2381,Guillamene and Newtown Cove,52.1438616,-7.164898799999999,", Newtown, ",Waterford,"Activity,Experience,Swimming,Swimming Pools and Water Park,Venue,Attraction,Beach,Natural Landscape,Nature and Wildlife",4.8
2382,Guinea Pig,53.276462,-6.103362,"The Fish Restaurant, 17 Railway Road, Dalkey, ",Dublin,"Activity,Food and Drink,Restaurant",4.3
2383,"Guinness, Whiskey and Temple Bar Highlights Tour - LetzGo Tours",53.32443790000001,-6.328168199999936,"18 Slievebloom Park, , ",Dublin,"Activity,Activity Operator,Tour",4.8
2384,Guinness Gallery,53.266725,-6.184356,"Foxrock Village, Foxrock, ",Dublin,"Activity,Craft,Shopping,Shopping Centres and Department Store",5.0
2385,Guinness Storehouse,53.341978,-6.2867111,"St. James's Gate, Saint Catherine's, Dublin, D08 VF8H",Dublin,"Activity,Food and Drink,Restaurant,Attraction,Museums and Attraction,Pubs and Bar,Food Trails and Tour,Tour",4.4
2386,Guiry's Bar,53.98103849999999,-9.1144889,"Guirys Bar, Main Street, Foxford, ",Mayo,"Activity,Food and Drink,Experience,Pubs and Bar",4.9
2387,Gulfstream Restaurant at the Inchydoney Island Lodge & Spa,51.59715869999999,-8.861755699999998,"Inchydoney Island, Clonakilty, ",Cork,"Activity,Food and Drink,Experience,Restaurant",4.6
2388,Gurteen Beach,53.37948911355328,-9.960840282355775,"Gurteen Beach, Roundstone, ",Galway,"Activity,Experience,Attraction,Beach",5.0
2389,Gus O' Connors Pub,53.01243589999999,-9.3864399,"Fisher St, Ballyvara, Doolin, V95 FY67",Clare,"Activity,Food and Drink,Experience,Pubs and Bar",4.5
2390,Gweedore Adventures,55.05775269999999,-8.310524899999999,", Bunbeg, ",Donegal,"Activity,Experience,Cycling,Activity Operator,Bike Rental",5.0
2391,Gweedore Golf Club,55.08356149999999,-8.315585099999998,"Magheragallan, , F92 DY70",Donegal,"Golf Course,Activity,Experience,Golf,Activity Operator",4.4
2392,H2O Sea Kayaking,51.476805,-9.4245485,"Cloddagh, Sherkin Island, P81 DE98",Cork,"Activity,Experience,Kayaking,Activity Operator,Day Tour,Tour",5.0
2393,Ha'penny Bridge,53.346307,-6.263081,"Ha'penny Bridge, Dublin City Centre, ",Dublin,Activity,4.5
2394,Ha'Penny Bridge Inn,53.345871,-6.263344,"42 Wellington Quay, Dublin City Centre, ",Dublin,"Activity,Food and Drink,Pubs and Bar",4.4
2395,Haggardstown Old Church and Graveyard,53.9662155,-6.378059500000001,"Haggardstown, , ",Louth,"Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery,Ruins",4.0
2396,Haku Beauty,53.32581919999999,-6.2557817,"13 Ranelagh, Dublin, D06 V0C1",Dublin,"Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa",4.9
2397,Halfway Karting,55.087857,-7.399285999999999,"Crislaghkeel, Burnfoot, ",Donegal,"Activity,Experience,Activity Operator",4.8
2398,Hall of the Red Earl,53.27100749999999,-9.0536808,"Druid Ln, , ",Galway,"Activity,Experience,Attraction,Museums and Attraction",4.2
2399,Halpenny's Travel,53.972856,-6.362862,", Blackrock, ",Louth,"Activity,Experience,Transport,Coach,Road",3.9
2400,Hamlets Street Food & Gastro Garden Kinsale,51.70673600000001,-8.5229089,"Sleveen, Kinsale, P17 R722",Cork,"Activity,Food and Drink,Experience,Pubs and Bar,Restaurant",4.2
2401,Hammond Coach Hire,52.093519,-8.716068,", Mallow, ",Cork,"Activity,Experience,Transport,Coach,Road",4.6
2402,Hamptons Bar & Grill,52.6633338,-8.6289596,"Henry St, , V94 TC65",Limerick,"Activity,Food and Drink,Experience,Restaurant,Seafood",4.5
2403,Hamwood House and Gardens,53.4112349,-6.5136092,"Hamwood, Dunboyne, A86 C667",Meath,"Activity,Experience,Attraction,Historic Houses and Castle,Gardens,Garden,Nature and Wildlife,Tour",4.1
2404,Handcrafted Irish Jewellery by Kieran Cunningham,53.17141331116284,-6.532596988920204,"Unit 2 Blessington Craft Centre, Main Street, Blessington, ",Wicklow,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",5.0
2405,Handwoven Tweeds - Eddie Doherty,54.7627203,-8.411926099999999,"Front Street, Drumbaran, Ardara, ",Donegal,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",5.0
2406,Hanged Man's Pub & Restaurant,53.20359169999999,-6.864754699999999,"Hanged Man's, Milltown, ",Kildare,"Activity,Food and Drink,Experience,Pubs and Bar",4.6
2407,Hanna Hats of Donegal Ltd.,54.65605470000001,-8.109023300000002,"Tirchonaill St, Milltown, F94 P028",Donegal,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",4.9
2408,Hannigan's Bar & Restaurant at the International Hotel,52.05795260000001,-9.507354700000002,"Kenmare Pl, Killarney, V93 PXK3",Kerry,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.6
2409,Hanora D' Restaurant at Lucan Spa Hotel,53.35551969999999,-6.463802200000001,"Junction 4A N4 Westbound, Cooldrinagh, Lucan, K78 X3H3",Dublin,"Activity,Food and Drink,Restaurant",4.579660084723602
2410,Hanora's Cottage,52.277282,-7.634252999999998,"Nire Valley, Tooreen West, Ballymacarbry, , ",Waterford,"Activity,Food and Drink,Experience,Restaurant",4.8
2411,Happy Out Café,53.3550407,-6.17029,"Clontarf East, Dublin City, D03 C5R3",Dublin,"Activity,Food and Drink,Cafe",4.6
2412,Harbour SUP,54.2198902,-9.0957056,"Cliff Rd, Carrowhubbuck South, Enniscrone, ",Sligo,"Activity,Experience,Activity Operator",4.7
2413,Harbour Yacht Management Ltd.,51.850919,-8.291812,"2 Harbour Hill, Cobh, ",Cork,"Activity,Activity Operator",5.0
2414,Harbourmaster Pub & Restaurant,53.349766,-6.24911,"Old Dock Offices, Customs House Dock, , ",Dublin,"Activity,Food and Drink,Restaurant,Pubs and Bar",4.1
2415,Hard Rock Cafe,53.34587810000001,-6.2608664,"12 Fleet St, Temple Bar, , D02 NW56",Dublin,"Activity,Food and Drink,Restaurant,Pubs and Bar",4.2
2416,Hargadon Bros,54.27069299999999,-8.4752678,"O'Connell St, Abbeyquarter North, , ",Sligo,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.5
2417,Harnan's Bar,53.4879333,-6.804627,", Rathmolyon, ",Meath,"Activity,Food and Drink,Experience,Pubs and Bar",4.7
2418,Harrigan’s Bar & Restaurant,53.182312,-6.7949414,"Lower Main St, Piercetown, Newbridge, W12 X2R9",Kildare,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.5
2419,Harrison's Bar & Restaurant,54.4313011,-8.451226199999999,"Cartronkillerdoo, Cliffony, ",Sligo,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar,Seafood",4.6
2420,Harristown Dolmen,52.4031382,-7.262284799999999,"Harristown, , ",Kilkenny,"Activity,Experience",4.8
2421,Harristown House,53.1317192,-6.6914209,"Harristown House, Harristown, Brannockstown, , ",Kildare,"Activity,Experience,Attraction,Historic Houses and Castle,Tour",5.0
2422,Harry's on the Green,53.34037539999999,-6.2634799,"2 King St S, , D02 FW59",Dublin,"Activity,Food and Drink,Restaurant,Pubs and Bar",3.8
2423,Harry's Bar & Gastro Pub,54.3056585,-8.556838899999999,"Rosses Upper, Rosses Point, ",Sligo,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.5
2424,Hartley's Restaurant,53.2947903,-6.1337694,"1Harbour Road, Dún Laoghaire, ",Dublin,"Activity,Food and Drink,Restaurant",4.4
2425,The Restaurant at Harvey's Point,54.69586,-8.053665,"Lough Eske, Tawnyvorgal, Donegal Town, F94 E771",Donegal,"Activity,Food and Drink,Experience,Restaurant,Local Produce,Seafood,Vegetarian",4.7
2426,Hassett's Bakery,51.8144496,-8.391934,"Main Street, Carrigaline Middle, Carrigaline, P43 CC66",Cork,"Activity,Experience,Shopping,Shopping Centres and Department Store,Food Shops ",4.1
2427,Hatters’ Lane Bistro,53.42345479999999,-7.940124,"2 Strand St, Loughanaskin, Athlone, N37 K7K8",Westmeath,"Activity,Food and Drink,Experience,Restaurant,Seafood",4.4
2428,The Haven Restaurant at the Downings Bay Hotel,55.1946226,-7.835350300000001,"Crocknamurleog, Downings, F92 H7WK",Donegal,"Activity,Food and Drink,Experience,Restaurant,Seafood,Vegetarian",4.5
